% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=30001, Mon Sep 12 19:28:37 2022
1 6 0.04376721459346644 0.04376721459346644 0.04376721459346644 0.04376721459346644 0.9778715587471257 1.0216492620236488
2 12 0.04376721459346644 0.04376721459346644 0.04376721459346644 0.04376721459346644 0.9778715587471257 1.0216492620236488
3 18 0.33661013689665864 0.33661013689665864 0.33661013689665864 0.33661013689665864 0.8144874849273877 1.156118565241757
4 24 0.33661013689665864 0.33661013689665864 0.33661013689665864 0.33661013689665864 0.8144874849273877 1.156118565241757
5 30 0.3318254323439382 0.3318254323439382 0.3318254323439382 0.3318254323439382 0.817419456372346 1.1540474133864422
6 36 0.3318254323439382 0.3318254323439382 0.3318254323439382 0.3318254323439382 0.817419456372346 1.1540474133864422
7 42 0.6876943080102653 0.6876943080102653 0.6876943080102653 0.6876943080102653 0.5588431729830247 1.2991128927118942
8 48 0.6876943080102653 0.6876943080102653 0.6876943080102653 0.6876943080102653 0.5588431729830247 1.2991128927118942
9 54 0.797348150783629 0.797348150783629 0.797348150783629 0.797348150783629 0.4501686897334943 1.3406521363812571
10 60 0.797348150783629 0.797348150783629 0.797348150783629 0.797348150783629 0.4501686897334943 1.3406521363812571
11 66 0.6862383242388412 0.6862383242388412 0.6862383242388412 0.6862383242388412 0.5601443347577112 1.2985523956463372
12 72 0.6862383242388412 0.6862383242388412 0.6862383242388412 0.6862383242388412 0.5601443347577112 1.2985523956463372
13 78 0.6669424626623104 0.6669424626623104 0.6669424626623104 0.6669424626623104 0.5771113734260395 1.291101259647093
14 84 0.6669424626623104 0.6669424626623104 0.6669424626623104 0.6669424626623104 0.5771113734260395 1.291101259647093
15 90 0.45750880147497813 0.45750880147497813 0.45750880147497813 0.45750880147497813 0.7365400182780443 1.2072732919579467
16 96 0.45750880147497813 0.45750880147497813 0.45750880147497813 0.45750880147497813 0.7365400182780443 1.2072732919579467
17 102 0.28018962432951705 0.28018962432951705 0.28018962432951705 0.28018962432951705 0.8484163928581786 1.1314546497007811
18 108 0.28018962432951705 0.28018962432951705 0.28018962432951705 0.28018962432951705 0.8484163928581786 1.1314546497007811
19 114 0.17311118935628014 0.17311118935628014 0.17311118935628014 0.17311118935628014 0.9093342678265895 1.0831025756392052
20 120 0.17311118935628014 0.17311118935628014 0.17311118935628014 0.17311118935628014 0.9093342678265895 1.0831025756392052
21 126 -0.056112325089905546 -0.056112325089905546 -0.056112325089905546 -0.056112325089905546 0.971538818015057 1.02767325794238
22 132 -0.056112325089905546 -0.056112325089905546 -0.056112325089905546 -0.056112325089905546 0.971538818015057 1.02767325794238
23 138 -0.3192696100760479 -0.3192696100760479 -0.3192696100760479 -0.3192696100760479 0.8250638702088174 1.148594623910476
24 144 -0.3192696100760479 -0.3192696100760479 -0.3192696100760479 -0.3192696100760479 0.8250638702088174 1.148594623910476
25 150 -0.4533059774683471 -0.4533059774683471 -0.4533059774683471 -0.4533059774683471 0.7393875996604574 1.2055314087440223
26 156 -0.4533059774683471 -0.4533059774683471 -0.4533059774683471 -0.4533059774683471 0.7393875996604574 1.2055314087440223
27 162 -0.22362257237482092 -0.22362257237482092 -0.22362257237482092 -0.22362257237482092 0.8811228220998361 1.1061747476663988
28 168 -0.22362257237482092 -0.22362257237482092 -0.22362257237482092 -0.22362257237482092 0.8811228220998361 1.1061747476663988
29 174 -0.12443677196038276 -0.12443677196038276 -0.12443677196038276 -0.12443677196038276 0.9357153563128146 1.060394630295902
30 180 -0.12443677196038276 -0.12443677196038276 -0.12443677196038276 -0.12443677196038276 0.9357153563128146 1.060394630295902
31 186 -0.4319985726465056 -0.4319985726465056 -0.4319985726465056 -0.4319985726465056 0.7536586942067971 1.196661427742411
32 192 -0.4319985726465056 -0.4319985726465056 -0.4319985726465056 -0.4319985726465056 0.7536586942067971 1.196661427742411
33 198 -0.4936787788750984 -0.4936787788750984 -0.4936787788750984 -0.4936787788750984 0.7115625208826709 1.2221615191434798
34 204 -0.4936787788750984 -0.4936787788750984 -0.4936787788750984 -0.4936787788750984 0.7115625208826709 1.2221615191434798
35 210 -0.3178879626883768 -0.3178879626883768 -0.3178879626883768 -0.3178879626883768 0.8259007430143305 1.1479930150869284
36 216 -0.3178879626883768 -0.3178879626883768 -0.3178879626883768 -0.3178879626883768 0.8259007430143305 1.1479930150869284
37 222 -0.8349258208223694 -0.8349258208223694 -0.8349258208223694 -0.8349258208223694 0.40629321822746517 1.3545943381036145
38 228 -0.8349258208223694 -0.8349258208223694 -0.8349258208223694 -0.8349258208223694 0.40629321822746517 1.3545943381036145
39 234 -0.9099394731913515 -0.9099394731913515 -0.9099394731913515 -0.9099394731913515 0.3001008610594921 1.3820055981042014
40 240 -0.9099394731913515 -0.9099394731913515 -0.9099394731913515 -0.9099394731913515 0.3001008610594921 1.3820055981042014
41 246 -0.9356196563180162 -0.9356196563180162 -0.9356196563180162 -0.9356196563180162 0.25373281948140586 1.3912654873596255
42 252 -0.9356196563180162 -0.9356196563180162 -0.9356196563180162 -0.9356196563180162 0.25373281948140586 1.3912654873596255
43 258 -0.9401350047378387 -0.9401350047378387 -0.9401350047378387 -0.9401350047378387 0.24467324181888256 1.3928872907517817
44 264 -0.9401350047378387 -0.9401350047378387 -0.9401350047378387 -0.9401350047378387 0.24467324181888256 1.3928872907517817
45 270 -0.9477652496704468 -0.9477652496704468 -0.9477652496704468 -0.9477652496704468 0.22854922955361984 1.3956236060164815
