% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=720041, Tue Sep 20 09:11:24 2022
1 12 -0.023359992856872146 -0.006475987375211587 0.008981353381529618 0.046045582380357455 0.9395863696613846 0.9612980606259491 0.9840838402475218 0.9916442864021169 0.9967149230794732 0.9976823884213606 1.0022843662828096 1.0038511975091793 1.0047032480568645 1.0071310681500398 1.0090099142164746 1.0113263599062947 1.0136876580662202 1.0289923199876005 1.0436429717462248
2 24 -0.04590030567343292 -0.009569663159027566 0.01022796809128234 0.05344660788297411 0.9395863696613846 0.9612980606259491 0.9840838402475218 0.9916442864021169 0.9967149230794732 0.9976823884213606 1.0022843662828096 1.0038511975091793 1.0047032480568645 1.0071310681500398 1.0090099142164746 1.0113263599062947 1.0136876580662202 1.0289923199876005 1.0436429717462248
3 36 -0.051179230362398624 -0.012537077824048377 0.011722216784900631 0.05496532234388313 0.9395863696613846 0.9612980606259491 0.9840838402475218 0.9916442864021169 0.9967149230794732 0.9976823884213606 1.0022843662828096 1.0038511975091793 1.0047032480568645 1.0071310681500398 1.0090099142164746 1.0113263599062947 1.0136876580662202 1.0289923199876005 1.0436429717462248
4 48 -0.0670873401313122 -0.017023260984105077 0.016334283489146458 0.0851998874180481 0.9395863696613846 0.9612980606259491 0.9840838402475218 0.9916442864021169 0.9967149230794732 0.9976823884213606 1.0022843662828096 1.0038511975091793 1.0047032480568645 1.0071310681500398 1.0090099142164746 1.0113263599062947 1.0136876580662202 1.0289923199876005 1.0436429717462248
5 60 -0.08886925932120338 -0.016733870920551664 0.022459935700369672 0.09277660893853858 0.9395863696613846 0.9612980606259491 0.9840838402475218 0.9916442864021169 0.9967149230794732 0.9976823884213606 1.0022843662828096 1.0038511975091793 1.0047032480568645 1.0071310681500398 1.0090099142164746 1.0113263599062947 1.0136876580662202 1.0289923199876005 1.0436429717462248
6 72 -0.0926290963642619 -0.014965386318591446 0.0221997737023047 0.0936245739873319 0.9395863696613846 0.9612980606259491 0.9840838402475218 0.9916442864021169 0.9967149230794732 0.9976823884213606 1.0022843662828096 1.0038511975091793 1.0047032480568645 1.0071310681500398 1.0090099142164746 1.0113263599062947 1.0136876580662202 1.0289923199876005 1.0436429717462248
7 84 -0.09870393774698731 -0.016297569888463426 0.02724395873725092 0.08632121777683781 0.9395863696613846 0.9612980606259491 0.9840838402475218 0.9916442864021169 0.9967149230794732 0.9976823884213606 1.0022843662828096 1.0038511975091793 1.0047032480568645 1.0071310681500398 1.0090099142164746 1.0113263599062947 1.0136876580662202 1.0289923199876005 1.0436429717462248
8 96 -0.10254690079214102 -0.019217465837739516 0.029434474129967345 0.07890390140723146 0.9395863696613846 0.9612980606259491 0.9840838402475218 0.9916442864021169 0.9967149230794732 0.9976823884213606 1.0022843662828096 1.0038511975091793 1.0047032480568645 1.0071310681500398 1.0090099142164746 1.0113263599062947 1.0136876580662202 1.0289923199876005 1.0436429717462248
9 108 -0.0978252230222024 -0.027055562849979103 0.03608273930599991 0.08776368062829829 0.9395863696613846 0.9612980606259491 0.9840838402475218 0.9916442864021169 0.9967149230794732 0.9976823884213606 1.0022843662828096 1.0038511975091793 1.0047032480568645 1.0071310681500398 1.0090099142164746 1.0113263599062947 1.0136876580662202 1.0289923199876005 1.0436429717462248
10 120 -0.10323926269588488 -0.03311437795096988 0.040262806449883774 0.09122178859751925 0.9395863696613846 0.9612980606259491 0.9840838402475218 0.9916442864021169 0.9967149230794732 0.9976823884213606 1.0022843662828096 1.0038511975091793 1.0047032480568645 1.0071310681500398 1.0090099142164746 1.0113263599062947 1.0136876580662202 1.0289923199876005 1.0436429717462248
11 132 -0.1164432498752227 -0.03846978772141277 0.03501105718952477 0.09506529994526874 0.9395863696613846 0.9612980606259491 0.9840838402475218 0.9916442864021169 0.9967149230794732 0.9976823884213606 1.0022843662828096 1.0038511975091793 1.0047032480568645 1.0071310681500398 1.0090099142164746 1.0113263599062947 1.0136876580662202 1.0289923199876005 1.0436429717462248
12 144 -0.13728598544160375 -0.03440317576998244 0.04165710458689037 0.128847680445326 0.9395863696613846 0.9612980606259491 0.9840838402475218 0.9916442864021169 0.9967149230794732 0.9976823884213606 1.0022843662828096 1.0038511975091793 1.0047032480568645 1.0071310681500398 1.0090099142164746 1.0113263599062947 1.0136876580662202 1.0289923199876005 1.0436429717462248
13 156 -0.14648423665944327 -0.03814766833348539 0.04400281465366612 0.1507689720280466 0.9395863696613846 0.9612980606259491 0.9840838402475218 0.9916442864021169 0.9967149230794732 0.9976823884213606 1.0022843662828096 1.0038511975091793 1.0047032480568645 1.0071310681500398 1.0090099142164746 1.0113263599062947 1.0136876580662202 1.0289923199876005 1.0436429717462248
14 168 -0.14635521795937256 -0.0386722320637691 0.04512161201990499 0.15459072658558287 0.9395863696613846 0.9612980606259491 0.9840838402475218 0.9916442864021169 0.9967149230794732 0.9976823884213606 1.0022843662828096 1.0038511975091793 1.0047032480568645 1.0071310681500398 1.0090099142164746 1.0113263599062947 1.0136876580662202 1.0289923199876005 1.0436429717462248
15 180 -0.15243412880644186 -0.03953404616318248 0.04511416054038249 0.16501610763312116 0.9395863696613846 0.9612980606259491 0.9840838402475218 0.9916442864021169 0.9967149230794732 0.9976823884213606 1.0022843662828096 1.0038511975091793 1.0047032480568645 1.0071310681500398 1.0090099142164746 1.0113263599062947 1.0136876580662202 1.0289923199876005 1.0436429717462248
16 192 -0.16808804462348362 -0.04321800642219543 0.047844983452690976 0.1714906293717307 0.8239424903600863 0.8667252510993523 0.8718704837300343 0.885326997941684 0.9249467123900273 0.9438911330138724 0.9525519121268133 0.9715994297746856 0.9928449358112308 1.0172885548859292 1.0628302951987345 1.0744131508991683 1.0962466771652524 1.108221694631218 1.3013936997278222
17 204 -0.16783664406505044 -0.041439908123870814 0.04929295976714469 0.1773180727836705 0.8239424903600863 0.8667252510993523 0.8718704837300343 0.885326997941684 0.9249467123900273 0.9438911330138724 0.9525519121268133 0.9715994297746856 0.9928449358112308 1.0172885548859292 1.0628302951987345 1.0744131508991683 1.0962466771652524 1.108221694631218 1.3013936997278222
18 216 -0.1700889509736349 -0.04785028165802464 0.05413368261279444 0.16497318100017733 0.8239424903600863 0.8667252510993523 0.8718704837300343 0.885326997941684 0.9249467123900273 0.9438911330138724 0.9525519121268133 0.9715994297746856 0.9928449358112308 1.0172885548859292 1.0628302951987345 1.0744131508991683 1.0962466771652524 1.108221694631218 1.3013936997278222
19 228 -0.19313681616601522 -0.0431911480878967 0.052870789886925534 0.15653226373108636 0.8239424903600863 0.8667252510993523 0.8718704837300343 0.885326997941684 0.9249467123900273 0.9438911330138724 0.9525519121268133 0.9715994297746856 0.9928449358112308 1.0172885548859292 1.0628302951987345 1.0744131508991683 1.0962466771652524 1.108221694631218 1.3013936997278222
20 240 -0.19933261327219348 -0.04570237019534775 0.06031838997068034 0.1577586117898776 0.8239424903600863 0.8667252510993523 0.8718704837300343 0.885326997941684 0.9249467123900273 0.9438911330138724 0.9525519121268133 0.9715994297746856 0.9928449358112308 1.0172885548859292 1.0628302951987345 1.0744131508991683 1.0962466771652524 1.108221694631218 1.3013936997278222
21 252 -0.19120610313652153 -0.04355421908155201 0.05987103538161122 0.16550809245333642 0.8239424903600863 0.8667252510993523 0.8718704837300343 0.885326997941684 0.9249467123900273 0.9438911330138724 0.9525519121268133 0.9715994297746856 0.9928449358112308 1.0172885548859292 1.0628302951987345 1.0744131508991683 1.0962466771652524 1.108221694631218 1.3013936997278222
