% # columns="iter, evals, sigma, 0, fitness, xbest" seed=996202, Wed Oct  5 11:46:53 2022, <python>{}</python>
1 12 0.4463570784766825 0 396.26840604755546 0.9220501441174798 0.9642459448036609 0.1633024179369703 1.9224170736349118 1.0181175999541994 0.4803936819008311 1.029247583812379 0.8172776094066427 1.1527993564195922 0.8543586764967055 0.8650087162282731 0.9333596977071129 1.2880898242996899 0.9211765667880845 0.6273074770254486
2 24 0.40792229741941477 0 400.90971047531093 1.068065722507635 0.8835865603972847 1.1114970098647388 1.2162347777727855 0.5585605073575873 0.5701999449070021 1.2404872897988222 0.9270945903656103 0.575604982066834 1.0111480537948598 0.8611710723065807 1.190509061721327 1.3640692532693643 0.6978173789074871 0.055802387104861906
3 36 0.3855631299978417 0 396.45739858855876 0.6570654695770392 1.3579917127920629 1.0141445028443377 1.0121415418709254 0.4958841244884816 0.7072020909090542 0.5269409956460402 1.499602296393927 1.0880323429420256 0.42388328766721634 1.2850382095642887 0.7872287286065114 1.5306432188715453 1.1378757522887386 0.5931834375887777
4 48 0.3648075704002208 0 389.9235837314144 0.6151129762263298 1.1338123484763836 1.10697143500342 1.5857968993580793 1.113412400877876 0.551267322576242 0.5506461196397883 0.9823078762867397 0.3848410241232263 0.4553510341271956 1.5887093912237553 0.7038431239382917 1.0769877713391123 1.216780823707053 -0.19367802431387726
5 60 0.35263319903109486 0 384.1739155927867 0.6644915393910652 1.0865935265582065 0.6964906422185935 0.8631682756848704 1.4009210638377798 0.8662589255356031 0.6056923165639185 0.7671737042020491 0.283652170988119 0.5053060417660717 1.205513603608232 0.6892403074827882 1.0014791329941342 0.6559501145441011 0.4612094947497275
6 72 0.36293970708337964 0 385.6855160480114 0.8347349613085907 0.8141794871730946 0.9913401131302306 0.6298363566397636 1.0651796583164326 1.3552461622082452 1.0442332745361727 0.289824822744588 0.6165107379392485 0.2501214095099547 1.3915011199988132 0.5401184418484902 1.1087453682785473 0.6185829938486015 0.1840817046704733
7 84 0.34905790833542644 0 383.6432807007374 0.4932927459417236 1.2084105707613852 0.853678477862288 1.0315488008158564 0.6346468886382061 0.976313686333054 0.5593235028994998 1.356162819687862 0.47601496091792067 0.37446159358618664 1.529098226245347 0.3910940601153615 1.2294121820449908 1.3640414581162437 0.4590183527929863
8 96 0.33636912775486033 0 382.8515162052625 0.29295002859575725 0.9208485118468265 0.5770082472057962 1.1680990812972387 0.6387644044462677 1.176686181482587 0.6009033699561593 1.102197623136102 0.23749474352206873 0.5530123160574607 1.3448596399159318 0.6152456118222566 1.3409910066599275 1.1379963388174459 0.17215635869756551
9 108 0.329495686618106 0 383.9751666910197 0.5601692171825303 0.9835690122485561 0.9032349684095701 0.5026804205975264 0.7377895753335967 1.2104821036672497 0.7641622571908128 1.14019615434059 0.3450732578624664 -0.17851607667262206 1.3457225154177932 0.1690697213930531 0.6936258722638985 0.7829053047652962 0.010963265181319265
10 120 0.323572670961473 0 384.5178190002931 0.6191621185641999 0.8680616667542047 1.0935704870041048 0.44544399994409756 1.0899896622223824 1.0735592513465178 0.5573562728813393 0.5924140121943311 0.3111430919544265 0.04723063869541834 1.646422320763375 0.13477177434913012 0.6071072801288748 1.0291391221987338 0.2979222717819534
11 132 0.32097771865167946 0 382.5135679511507 0.4260953859606163 1.2619043400205823 0.487629216918425 0.4240860007235185 0.8441838474080731 1.3544093364649057 0.4713928645671096 0.2976799403051676 0.21111431114856544 0.008769942242340012 1.1946429930988323 0.03284285515181931 0.6958077509109227 0.4715465516862347 0.530230350678363
12 144 0.3169392574802216 0 383.76406045218073 0.3089904866698985 1.1562814107731658 0.7865245185453889 0.8905452728778103 0.24587560939658126 1.2093667862366926 -0.41097702842551 0.469893456068367 0.17191858143523644 0.3183248580316368 1.1821156056772975 -0.15592783173860625 0.8998193739602984 1.0860566825367433 0.524334412451114
13 156 0.3103719223248635 0 383.07071829658497 0.6025306191062011 1.034742400918533 0.41213804319468117 0.3669318123596371 1.0234255665880314 1.3085707758971212 -0.0583700242188384 0.38926181703946483 0.15141882241745763 0.3509738287002707 1.3178310074430053 -0.11126708359425587 0.5490580174524141 0.9197243995903296 0.28694042044355395
14 168 0.2885916000013226 0 382.3862844516183 0.5410363296680067 1.1948495844834557 0.8204047004080142 0.41731436001947747 0.7325367921341396 0.7756136764817451 0.3824836732992175 0.3788205960613946 0.20923013299603016 0.2799641113898471 1.038299405767356 0.24312788857629103 0.7919618228737542 1.085480263657832 0.9503403330902787
15 180 0.2585663953288322 0 381.8196436603545 0.6069494491381863 1.0277203081839186 1.0376317864380646 0.5271675974690699 0.8290434249088074 0.9045586986436054 0.33975068284483256 0.7312376751144539 0.28491647564756134 0.1774694145998948 1.1973156967799448 -0.05597840760460069 0.8111741533588566 0.8145586215050137 0.43744908402262395
