latent_dimension,item_dimension,sample_size,key,method,early_runtime,late_runtime,early_steps,late_steps,early_l_optimal,early_l_estimated,late_l_optimal,late_l_estimated,rmse_early_A,rmse_early_delta,rmse_early_sigma,rmse_late_A,rmse_late_delta,rmse_psi,rmse_late_sigma,rmse_theta,rmse_gain_estimated,rmse_gain_pred_train
3,10,30,2022-11-14 20:14:29.970687,pure_competency,3.59,32.86,7.0,10.0,-169.58,-163.24,-235.95,-225.72,0.9185412902708208,0.7124694923401966,0.1949125672933607,1.178511710260407,2.268575576225829,0.3517501091326269,0.3581523998854455,0.5700371377590866,0.7804150228922869,0.972660949183102
3,10,30,2022-11-14 20:14:29.970687,real_parameters,,,,,,,-233.83,-232.49,,,,0.0,0.0,0.0,0.0,0.5651272051554231,0.5919819385522763,0.8109518284863548
3,20,30,2022-11-14 20:22:23.833071,late_em,8.24,52.9,7.0,7.0,-300.43,-281.59,-399.84,-368.97,0.6707018492215625,1.3429692687860622,0.1969401544745114,0.74291639446224,1.187696024192353,0.3283762374675325,0.3224344636252975,0.5484236257591262,0.7359888403284205,1.095283369595534
3,20,30,2022-11-14 20:22:23.833071,initial,0.0,0.0,0.0,0.0,-300.75,-313.88,-440.07,-604.39,1.2254438556512357,0.6242796173860192,0.2530809532321404,1.0282644119020814,1.5126397583557507,0.1940322524736545,0.3588039916785269,0.5535464686428789,1.0792351349542988,0.9845450460602144
3,20,30,2022-11-14 20:22:23.833071,difference,10.94,8.55,9.0,7.0,-300.57,-282.02,-410.94,-388.83,0.9512999264159492,1.670233798392936,0.1906012795806412,0.7702416431692605,1.5330317033415626,0.2250613192188588,0.3362190062607811,0.5515674314889191,0.7919779270630699,0.9232024882844708
3,20,30,2022-11-14 20:22:23.833071,real_early,,76.22,,9.0,,,-428.02,-400.98,,,,1.0032792880865145,1.265614792329281,0.3183374886290753,0.2951807751192478,0.0,0.7041280049994244,1.063822518911521
3,20,30,2022-11-14 20:22:23.833071,pure_competency,9.22,33.36,8.0,7.0,-299.85,-288.57,-399.87,-377.93,0.652414325428411,1.3047610125971227,0.2325820572041905,0.8781062612695834,1.222685648689423,0.2067234187994192,0.3861146616808597,0.556761066158437,0.715528496044418,1.0141813137638698
3,20,30,2022-11-14 20:22:23.833071,real_parameters,,,,,,,-407.96,-411.76,,,,0.0,0.0,0.0,0.0,0.5619864258222876,0.4226030604930487,0.8819706192800998
2,10,100,2022-11-14 20:25:52.240565,late_em,4.16,34.6,7.0,7.0,-530.13,-517.41,-679.64,-642.43,0.6506667420650984,0.6073523274873535,0.0397394325575995,0.4753855804287812,1.1639290159727926,0.3544259196221405,0.1315918690497251,0.5420810821475784,0.7562751955536351,1.0165590459004892
2,10,100,2022-11-14 20:25:52.240565,initial,0.0,0.0,0.0,0.0,-530.37,-554.14,-672.47,-819.43,0.9435580998167612,0.4491690271942051,0.0504874241767195,1.0908898549463215,1.2593481490592604,0.3369396570604298,0.3265502564690464,0.5476197301720696,0.8547592656012968,1.008110447075816
2,10,100,2022-11-14 20:25:52.240565,difference,4.48,4.24,7.0,7.0,-530.7,-518.17,-664.44,-651.31,0.6165373626778999,0.614796701123127,0.0322440692221065,0.4281277760778661,0.441159787694364,0.2130067043326868,0.0942426620664972,0.5411389936559918,0.7927476009866019,0.8734872849309608
2,10,100,2022-11-14 20:25:52.240565,real_early,,27.02,,6.0,,,-706.11,-672.48,,,,0.5427944361891804,1.1036110140492963,0.3865913669496514,0.0902617997826323,0.0,0.7170517975307611,1.0428946010460227
2,10,100,2022-11-14 20:25:52.240565,pure_competency,3.92,27.65,7.0,7.0,-530.64,-522.72,-683.11,-666.7,0.7034743936248777,0.7159366218287047,0.4040408147699932,0.4570921199144478,1.421052410979189,0.3164860030591038,0.2305977027841086,0.5579796336216337,0.7409907638368016,0.9963603399864271
2,10,100,2022-11-14 20:25:52.240565,real_parameters,,,,,,,-667.92,-669.5,,,,0.0,0.0,0.0,0.0,0.513961994174981,0.5558274300206288,0.7948056120436807
3,10,100,2022-11-14 20:27:53.862220,late_em,4.07,103.87,6.0,6.0,-583.83,-576.02,-766.78,-720.12,0.3817216726311767,0.3094150270455658,0.1212704828059986,1.0335465314322674,1.3173212609741785,0.2473791803868888,0.2806451892019926,0.6904762830564959,0.8534798356899872,1.035619540576556
