latent_dimension,item_dimension,sample_size,key,method,early_runtime,late_runtime,early_steps,late_steps,early_l_optimal,early_l_estimated,late_l_optimal,late_l_estimated,rmse_early_A,rmse_early_delta,rmse_early_sigma,rmse_late_A,rmse_late_delta,rmse_psi,rmse_late_sigma,rmse_theta,rmse_gain_estimated,rmse_gain_pred_train
2,20,100,2022-11-12 17:03:48.479312,difference,5.57,6.63,8.0,9.0,-994.03,-977.17,-1019.7,-1004.76,0.5358249326864646,0.2859103775911375,0.0150613744392734,1.1098164410121496,0.704333730965111,0.1983724400439852,0.2197962898609155,0.4192354951517668,0.7232787200843995,0.8799174706157317
2,20,100,2022-11-12 17:03:48.479312,real_early,,64.84,,11.0,,,-952.02,-921.21,,,,1.42752826001139,0.6774343644380142,0.2092844177190456,0.1397548389144361,0.0,0.5105753985039133,0.8710039012688734
2,20,100,2022-11-12 17:03:48.479312,pure_competency,4.58,75.82,7.0,14.0,-992.27,-979.13,-960.37,-911.56,0.5275205222272469,0.2781118031671019,0.0,1.6728810605006723,2.186580229694795,0.0867475553291191,0.3386531166582028,0.4182139320380343,0.6066459798221119,0.8617922183103266
2,20,100,2022-11-12 17:03:48.479312,real_parameters,,,,,,,-953.73,-954.2,,,,0.0,0.0,0.0,0.0,0.4135260815554307,0.4254895295054977,0.827369682337988
3,20,100,2022-11-12 17:08:02.521431,late_em,7.68,337.21,8.0,14.0,-906.67,-886.63,-998.74,-941.32,0.6405735665162428,0.5294279640254168,0.1556394301654378,5.232896408321588,1.9221764220808784,0.2346603218839236,0.2320213711421141,0.4749364506785732,0.679715783980486,0.9955145613057552
3,20,100,2022-11-12 17:08:02.521431,initial,0.0,0.0,0.0,0.0,-903.84,-981.23,-1028.79,-1424.47,1.283615720474058,0.5724314669911943,0.298536764905095,1.7489376506011598,1.6280685246172704,0.2857702845915851,0.22954039102326,0.5551862063250709,0.9884452989341156,0.9981605917700128
3,20,100,2022-11-12 17:08:02.521431,difference,8.43,11.32,9.0,11.0,-904.95,-884.75,-1005.2,-956.3,0.6377364184088029,0.3750091309471966,0.1414535809216421,1.4012812147195155,1.7827249392651296,0.2235466257798493,0.0716328725711543,0.4747723391549961,0.8953582189173919,0.9632418045061392
3,20,100,2022-11-12 17:08:02.521431,real_early,,400.51,,15.0,,,-984.39,-924.42,,,,3.869153599011068,2.69790155722587,0.2245369358380833,0.1808573870331108,0.0,0.6443585661014215,0.9992378631472252
3,20,100,2022-11-12 17:08:02.521431,pure_competency,6.68,287.32,8.0,15.0,-905.65,-888.62,-980.53,-916.73,0.6787182243419764,0.5050884792143072,0.1517738815182346,4.1294970293246855,3.283725377233944,0.2730110210053464,0.1554678077623009,0.4884778762979371,0.690744197862381,0.9879524431441224
3,20,100,2022-11-12 17:08:02.521431,real_parameters,,,,,,,-985.99,-976.1,,,,0.0,0.0,0.0,0.0,0.4636761730895555,0.5193069763187462,0.8706908352716031
